plot_size_sqft,building_size_sqft,num_floors,budget_amount,budget_per_sqft,plot_shape_code,topography_code,num_bedrooms,num_bathrooms,total_rooms,design_style_code,customization_level,design_complexity_score,development_constraint_level,kerala_district_code,construction_start_month,monsoon_exposure_score,district_risk_tier,terrain_code,rainfall_code,flood_risk_code,effective_monsoon_score,cost_overrun_risk
1133,3267,1,1368873,419,0,1,6,2,10,3,4,11,0,1,8,0.5111,0,1,2,0,0.5111,2
2855,2284,2,1185396,519,2,2,3,2,7,3,1,8,0,7,11,0.0889,0,2,2,1,0.0889,1
1343,832,3,1653184,1987,1,3,4,2,8,3,5,18,0,8,4,0.6667,0,1,1,0,0.4667,2
2310,3875,1,5231250,1350,1,0,5,1,8,3,5,12,0,10,9,0.3444,0,0,2,0,0.3444,1
2654,717,5,3174876,4428,1,3,3,1,6,1,2,17,2,2,8,0.5111,1,0,2,1,0.5111,2
2968,2112,3,1081344,512,0,1,6,1,9,2,0,7,3,4,11,0.0889,1,5,3,0,0.1156,2
4285,1329,3,2652684,1996,3,3,6,3,11,3,0,9,2,1,4,0.6667,0,1,2,0,0.6667,2
3348,3882,5,6455766,1663,2,0,3,4,9,0,1,12,2,4,11,0.0889,1,4,2,0,0.0889,1
2086,2997,4,1360638,454,0,1,1,3,6,3,1,11,0,12,5,0.7556,0,4,2,0,0.7556,2
1332,534,4,918480,1720,1,2,5,4,11,0,5,18,3,3,2,0.3333,1,3,2,2,0.3333,2
3964,3072,4,6669312,2171,2,0,3,4,9,3,0,8,3,4,1,0.1667,1,1,2,0,0.1667,1
1204,2730,1,1829100,670,1,2,3,1,6,2,1,6,2,3,1,0.1667,1,3,2,2,0.1667,2
1059,535,1,2214365,4139,1,3,1,3,6,1,2,9,2,3,5,0.7556,1,0,2,1,0.7556,2
1019,2226,3,3062976,1376,1,3,5,3,10,3,2,13,3,3,12,0.0,1,3,2,2,0.0,2
4906,531,2,281430,530,3,2,6,2,10,3,5,16,1,8,4,0.6667,0,0,0,0,0.2667,2
4333,3616,3,17870272,4942,2,2,3,1,6,0,2,12,0,8,11,0.0889,0,1,1,0,0.0622,1
960,3130,1,2748140,878,3,1,5,4,11,2,5,13,0,7,12,0.0,0,0,2,0,0.0,0
4641,2289,5,7329378,3202,3,3,2,3,7,3,0,13,1,0,2,0.3333,0,0,1,0,0.2333,1
1630,1803,2,1382901,767,1,1,3,4,9,1,1,7,2,10,8,0.5111,0,4,2,0,0.5111,2
1454,2525,2,11122625,4405,0,1,1,3,6,2,0,5,1,0,11,0.0889,0,1,1,0,0.0622,0
2332,3587,4,2919818,814,2,1,1,4,7,1,5,18,3,12,4,0.6667,0,0,2,0,0.6667,2
1658,2636,1,19121544,7254,2,2,2,1,5,2,0,4,3,1,2,0.3333,0,4,2,0,0.3333,1
1966,1348,2,1900680,1410,3,2,3,1,6,3,1,8,1,4,9,0.3444,1,4,2,0,0.3444,1
1481,3588,4,21212256,5912,2,2,4,4,10,2,0,10,2,6,1,0.1667,0,4,2,0,0.1667,1
1401,2703,4,4714032,1744,1,3,1,2,5,3,5,18,1,3,12,0.0,1,3,2,2,0.0,2
1172,2208,3,10406304,4713,1,0,5,1,8,0,1,8,1,4,5,0.7556,1,4,2,0,0.7556,2
4174,2877,4,2157750,750,0,1,4,3,9,2,1,11,1,13,3,0.5,0,4,2,0,0.5,2
2288,3787,5,4892804,1292,3,0,6,1,9,1,3,16,1,9,5,0.7556,0,4,2,0,0.7556,2
2107,2490,3,4748430,1907,0,2,5,1,8,0,1,10,0,13,4,0.6667,0,4,2,0,0.6667,2
3945,3300,5,10352100,3137,1,1,4,1,7,3,1,13,3,6,10,0.1778,0,3,2,2,0.1778,2
2229,3930,4,11801790,3003,3,3,4,3,9,0,5,18,2,8,2,0.3333,0,0,0,0,0.1333,1
3931,1770,5,5271060,2978,2,0,5,1,8,3,5,18,2,5,11,0.0889,2,5,3,0,0.1156,2
3075,1065,4,718875,675,1,2,4,2,8,1,2,14,0,7,6,0.8444,0,0,2,0,0.8444,2
4020,799,3,248489,311,0,3,5,3,10,2,2,13,1,2,1,0.1667,1,4,2,0,0.1667,2
896,3064,1,4133336,1349,2,1,3,1,6,2,2,7,3,6,6,0.8444,0,2,2,2,0.8444,2
4714,712,5,1519408,2134,2,0,5,1,8,1,2,14,0,0,12,0.0,0,2,1,1,0.0,1
2870,3857,1,10298190,2670,2,3,2,2,6,3,2,9,2,3,3,0.5,1,2,2,2,0.5,2
4941,1564,1,1437316,919,3,0,6,1,9,2,2,6,3,10,3,0.5,0,1,2,0,0.5,2
4024,1794,5,1783236,994,2,3,1,1,4,3,3,18,0,12,8,0.5111,0,0,2,0,0.5111,2
3517,3920,5,1191680,304,0,0,5,2,9,0,5,18,2,0,9,0.3444,0,1,1,0,0.2411,2
3516,1537,4,2957188,1924,3,0,2,4,8,2,4,16,3,12,2,0.3333,0,4,2,0,0.3333,2
3377,3821,4,3526783,923,2,3,2,1,5,3,1,13,0,4,3,0.5,1,3,2,2,0.5,2
937,3355,2,2056615,613,0,1,1,2,5,0,0,5,2,6,2,0.3333,0,0,2,1,0.3333,1
4107,765,1,3165570,4138,1,1,3,2,7,1,4,11,3,11,6,0.8444,2,5,3,0,1.0,2
3534,2711,4,7468805,2755,0,0,1,1,4,3,4,16,1,6,3,0.5,0,2,2,2,0.5,2
3667,3388,4,1406020,415,1,3,3,2,7,3,1,13,1,13,12,0.0,0,2,2,1,0.0,2
3418,3325,1,1602650,482,1,0,1,3,6,2,1,4,0,10,4,0.6667,0,2,2,1,0.6667,2
2337,2978,1,5607574,1883,1,3,1,1,4,1,4,13,0,9,9,0.3444,0,1,2,0,0.3444,1
2730,716,5,408836,571,0,1,5,4,11,0,5,18,3,10,5,0.7556,0,2,2,1,0.7556,2
930,1009,1,3549662,3518,3,2,5,1,8,0,2,8,2,10,3,0.5,0,0,2,0,0.5,1
3178,415,5,3321245,8003,3,0,1,4,7,1,5,18,1,1,1,0.1667,0,4,2,0,0.1667,1
2302,3107,2,1531751,493,0,0,2,2,6,3,4,12,1,9,2,0.3333,0,0,2,1,0.3333,2
1685,2499,4,2416533,967,2,1,5,3,10,3,2,13,2,9,9,0.3444,0,0,2,1,0.3444,2
1895,1567,3,1524691,973,2,3,6,4,12,0,3,15,0,12,9,0.3444,0,4,2,0,0.3444,2
4732,1123,4,2977073,2651,3,3,6,3,11,3,5,18,2,2,3,0.5,1,5,3,0,0.65,2
4098,3576,5,2739216,766,1,2,4,2,8,3,5,18,3,10,1,0.1667,0,0,2,0,0.1667,2
617,3880,5,1226080,316,2,2,2,3,7,1,0,12,0,12,12,0.0,0,4,2,0,0.0,2
2736,3270,4,11765460,3598,0,3,2,4,8,1,4,18,3,10,11,0.0889,0,2,2,1,0.0889,2
3494,3817,1,4943015,1295,2,2,3,1,6,1,2,8,3,6,4,0.6667,0,1,2,0,0.6667,2
3294,2391,4,1379607,577,0,1,3,3,8,0,3,15,1,7,6,0.8444,0,0,2,0,0.8444,2
4794,670,5,1540330,2299,1,3,1,1,4,3,3,18,1,9,4,0.6667,0,0,2,1,0.6667,2
832,2039,4,856380,420,1,2,4,1,7,1,4,18,3,6,10,0.1778,0,3,2,2,0.1778,2
3577,1572,1,1413228,899,3,1,2,3,7,3,5,13,1,0,5,0.7556,0,1,1,0,0.5289,2
2560,2520,2,10004400,3970,1,0,4,2,8,1,3,10,2,6,7,0.6778,0,1,2,0,0.6778,2
3679,1446,5,7052142,4877,2,2,2,2,6,1,2,16,0,2,3,0.5,1,0,2,1,0.5,2
3835,1559,4,12015213,7707,0,3,2,4,8,1,4,18,0,10,8,0.5111,0,4,2,0,0.5111,2
3177,1610,4,7161280,4448,2,2,3,4,9,1,0,10,0,7,4,0.6667,0,1,2,0,0.6667,2
822,2039,2,8918586,4374,1,1,1,2,5,3,0,5,1,0,6,0.8444,0,4,2,0,0.8444,2
3099,3761,1,18033995,4795,2,1,4,3,9,0,2,7,0,1,4,0.6667,0,1,2,0,0.6667,1
2236,3046,1,8400868,2758,0,3,5,2,9,0,2,9,1,0,8,0.5111,0,2,1,1,0.3578,1
2958,2620,2,6073160,2318,2,3,5,4,11,3,0,7,0,10,2,0.3333,0,0,2,0,0.3333,1
3723,3291,4,9586683,2913,3,1,6,4,12,0,4,17,3,0,12,0.0,0,2,1,1,0.0,1
4621,609,2,807534,1326,3,2,5,1,8,1,5,16,0,6,1,0.1667,0,3,2,2,0.1667,1
1243,756,3,502740,665,0,3,4,2,8,3,1,11,1,2,5,0.7556,1,4,2,0,0.7556,2
3917,1207,4,6380202,5286,1,2,6,1,9,3,2,14,0,5,7,0.6778,2,5,3,0,0.8811,2
2168,1722,5,569982,331,1,2,1,2,5,1,5,18,2,2,2,0.3333,1,0,2,1,0.3333,2
2114,1811,5,8578707,4737,0,3,4,3,9,2,0,13,3,6,3,0.5,0,2,2,2,0.5,2
4086,3625,1,7231875,1995,2,1,5,1,8,0,5,13,2,8,7,0.6778,0,1,1,0,0.4745,1
3772,1784,5,1116784,626,2,1,4,4,10,1,1,13,1,7,9,0.3444,0,1,2,0,0.3444,2
3560,2869,5,13461348,4692,1,3,5,4,11,0,4,18,0,7,1,0.1667,0,2,2,1,0.1667,1
681,1379,3,503335,365,2,0,2,4,8,0,5,16,1,7,1,0.1667,0,0,2,0,0.1667,2
1223,1267,5,2272998,1794,0,2,2,4,8,2,3,18,1,4,7,0.6778,1,4,2,0,0.6778,2
2666,2219,3,1644279,741,2,2,1,1,4,3,4,16,2,7,10,0.1778,0,2,2,1,0.1778,2
2108,1861,2,1654429,889,3,2,3,1,6,3,3,12,2,6,2,0.3333,0,2,2,2,0.3333,1
2119,2303,3,3979584,1728,1,2,3,4,9,3,4,16,0,8,9,0.3444,0,4,1,0,0.2411,1
3188,3015,2,4778775,1585,3,3,3,2,7,1,2,11,0,9,5,0.7556,0,0,2,1,0.7556,2
2515,2630,4,5583490,2123,2,0,6,1,9,1,1,10,3,6,3,0.5,0,4,2,0,0.5,2
1713,1383,2,6097647,4409,3,0,4,4,10,2,2,8,0,7,11,0.0889,0,0,2,0,0.0889,0
2028,1347,5,4127208,3064,0,0,6,3,11,1,0,10,1,6,12,0.0,0,3,2,2,0.0,1
2205,1599,4,2149056,1344,3,1,3,3,8,2,4,17,0,9,4,0.6667,0,0,2,1,0.6667,2
1542,745,5,676460,908,2,2,5,4,11,1,2,16,0,9,1,0.1667,0,0,2,1,0.1667,1
3388,1939,1,14488208,7472,1,0,5,4,11,3,4,10,3,5,3,0.5,2,5,3,0,0.65,2
3286,3818,4,5310838,1391,2,1,1,2,5,0,1,11,1,7,11,0.0889,0,0,2,0,0.0889,1
3221,3830,1,17284790,4513,3,0,2,2,6,3,0,2,2,1,3,0.5,0,4,2,0,0.5,1
1935,1358,1,2872170,2115,2,3,5,4,11,0,5,15,3,11,8,0.5111,2,5,3,0,0.6644,2
1502,3832,1,7207992,1881,0,3,5,3,10,0,4,13,3,8,3,0.5,0,0,0,0,0.2,1
2478,1642,5,6653384,4052,2,1,3,3,8,1,1,13,1,9,1,0.1667,0,1,2,0,0.1667,1
2440,2278,2,4622062,2029,2,2,4,4,10,3,5,16,0,12,11,0.0889,0,2,2,1,0.0889,1
3614,1644,5,5257512,3198,2,3,6,1,9,0,5,18,1,10,10,0.1778,0,1,2,0,0.1778,1
765,2481,4,19964607,8047,3,3,1,1,4,2,1,13,0,12,12,0.0,0,0,2,0,0.0,1
1580,2519,2,19796821,7859,1,2,3,3,8,2,1,8,3,13,12,0.0,0,4,2,0,0.0,1
2023,1837,1,4544738,2474,3,3,1,2,5,3,2,9,0,4,10,0.1778,1,1,2,0,0.1778,1
937,3295,5,16000520,4856,0,1,6,1,9,3,0,11,0,2,12,0.0,1,5,3,0,0.0,1
2267,2225,2,19148350,8606,2,0,2,2,6,0,2,8,0,7,12,0.0,0,1,2,0,0.0,0
2427,2589,4,20548893,7937,3,3,1,3,6,0,5,18,0,10,7,0.6778,0,1,2,0,0.6778,2
4311,740,4,1169940,1581,2,1,3,2,7,0,2,13,3,13,10,0.1778,0,0,2,0,0.1778,1
3079,1819,5,924052,508,2,3,5,2,9,3,0,13,0,5,1,0.1667,2,4,3,0,0.2167,2
1077,575,5,1894050,3294,0,1,2,1,5,2,3,17,3,7,1,0.1667,0,0,2,0,0.1667,1
2431,1290,3,2828970,2193,3,2,6,3,11,1,5,18,2,1,10,0.1778,0,3,2,2,0.1778,2
677,3298,5,7552420,2290,3,0,5,1,8,0,1,12,0,9,1,0.1667,0,0,2,1,0.1667,1
2740,2108,4,7112392,3374,1,3,1,1,4,1,5,18,3,13,5,0.7556,0,2,2,1,0.7556,2
3033,3607,4,8631551,2393,2,1,6,4,12,3,0,9,0,6,1,0.1667,0,0,2,1,0.1667,1
2990,3796,5,9258444,2439,1,3,6,1,9,3,5,18,2,5,5,0.7556,2,5,3,0,0.9823,2
1313,3004,4,6807064,2266,0,2,6,1,9,1,2,14,2,1,1,0.1667,0,1,2,0,0.1667,2
2437,1776,2,1321344,744,3,3,3,2,7,0,0,7,2,9,4,0.6667,0,0,2,1,0.6667,2
3556,3593,3,8982500,2500,1,0,4,2,8,1,2,10,1,5,12,0.0,2,5,3,0,0.0,2
3680,2303,1,1817067,789,3,3,6,4,12,0,5,15,1,9,1,0.1667,0,0,2,1,0.1667,2
1954,1693,3,10037797,5929,1,3,4,3,9,3,4,17,0,13,5,0.7556,0,2,2,1,0.7556,2
4675,3944,4,2764744,701,2,3,5,2,9,3,3,17,3,8,1,0.1667,0,0,0,0,0.0667,2
3352,3480,5,3768840,1083,1,2,6,2,10,3,3,18,2,6,2,0.3333,0,1,2,0,0.3333,2
2577,626,4,3948808,6308,3,0,3,1,6,3,2,12,2,12,8,0.5111,0,0,2,0,0.5111,2
2532,2440,5,20891280,8562,1,1,1,4,7,1,4,18,0,4,8,0.5111,1,3,2,2,0.5111,2
1862,2697,3,12452049,4617,2,2,3,1,6,3,1,10,3,12,5,0.7556,0,0,2,0,0.7556,2
3280,3336,3,21403776,6416,0,3,3,2,7,0,5,18,3,12,9,0.3444,0,0,2,0,0.3444,2
3708,916,2,2090312,2282,1,1,4,4,10,3,5,15,1,9,12,0.0,0,4,2,0,0.0,1
2401,2638,1,14118576,5352,1,0,1,4,7,1,2,6,1,7,5,0.7556,0,0,2,0,0.7556,1
3831,1827,3,13205556,7228,3,0,1,3,6,1,3,12,0,4,4,0.6667,1,1,2,0,0.6667,2
2579,2476,4,2532948,1023,0,0,4,4,10,1,1,10,1,6,12,0.0,0,3,2,2,0.0,1
827,775,3,560325,723,1,0,1,3,6,3,0,6,2,10,7,0.6778,0,4,2,0,0.6778,2
2284,2553,1,9821391,3847,3,2,1,3,6,1,1,6,1,10,4,0.6667,0,2,2,1,0.6667,2
3042,1172,2,6927692,5911,0,1,1,2,5,0,0,5,3,13,10,0.1778,0,0,2,0,0.1778,1
2696,3897,2,2716209,697,1,0,5,4,11,0,4,12,3,4,11,0.0889,1,5,3,0,0.1156,2
3832,3877,5,3613364,932,2,2,3,4,9,0,5,18,3,4,9,0.3444,1,5,3,0,0.4477,2
1753,3649,5,1766116,484,2,0,2,3,7,3,0,10,2,12,2,0.3333,0,1,2,0,0.3333,2
2036,3971,5,2728077,687,2,0,6,4,12,2,5,18,1,3,8,0.5111,1,3,2,2,0.5111,2
2252,875,2,7138250,8158,0,1,5,3,10,2,2,9,3,10,5,0.7556,0,0,2,0,0.7556,2
1005,3967,3,14070949,3547,1,3,5,1,8,2,2,13,0,6,2,0.3333,0,3,2,2,0.3333,1
2542,3530,5,21278840,6028,3,2,1,4,7,0,5,18,1,0,5,0.7556,0,1,1,0,0.5289,2
4508,3863,1,2333252,604,3,3,5,2,9,1,3,11,1,6,5,0.7556,0,0,2,1,0.7556,2
2776,1355,3,3841425,2835,2,3,6,4,12,2,4,17,0,5,5,0.7556,2,4,3,0,0.9823,2
1169,2760,3,1744320,632,2,0,5,2,9,2,3,12,2,7,9,0.3444,0,1,2,0,0.3444,2
2736,3805,1,6799535,1787,2,1,1,2,5,1,3,9,1,7,8,0.5111,0,1,2,0,0.5111,1
1932,676,4,340028,503,1,0,1,3,6,1,1,10,3,12,3,0.5,0,0,2,0,0.5,2
3368,895,1,2685895,3001,0,2,4,1,7,0,5,14,1,2,12,0.0,1,4,2,0,0.0,1
2115,3512,1,26248688,7474,1,2,1,2,5,2,3,10,3,10,2,0.3333,0,2,2,1,0.3333,1
4595,3437,3,21237223,6179,2,2,2,2,6,0,2,12,1,4,1,0.1667,1,0,2,1,0.1667,1
1946,1028,2,1856568,1806,3,0,4,3,9,0,0,4,3,1,4,0.6667,0,2,2,1,0.6667,2
2096,3488,4,6581856,1887,2,2,1,1,4,3,0,10,2,12,4,0.6667,0,4,2,0,0.6667,2
3029,2663,4,10742542,4034,2,3,3,2,7,1,1,13,3,3,12,0.0,1,3,2,2,0.0,2
780,1716,1,1964820,1145,2,1,3,3,8,1,0,3,3,0,1,0.1667,0,1,1,0,0.1167,1
3674,1737,4,1177686,678,0,0,4,4,10,1,2,12,2,3,9,0.3444,1,3,2,2,0.3444,2
977,564,4,1389132,2463,0,3,1,2,5,0,2,15,2,8,4,0.6667,0,1,1,0,0.4667,2
4070,1916,3,15626896,8156,1,3,3,3,8,1,2,13,0,2,2,0.3333,1,4,2,0,0.3333,1
1115,1939,1,3967194,2046,1,2,3,3,8,1,4,12,3,10,7,0.6778,0,0,2,0,0.6778,2
1222,720,1,3221280,4474,1,3,2,4,8,0,1,7,0,9,3,0.5,0,0,2,1,0.5,1
2870,1689,1,1057314,626,1,3,6,3,11,2,5,15,2,10,4,0.6667,0,4,2,0,0.6667,2
2465,698,4,322476,462,1,1,5,2,9,3,5,18,1,0,3,0.5,0,2,1,1,0.35,2
1445,489,3,669930,1370,0,1,5,1,8,0,5,17,1,6,2,0.3333,0,4,2,0,0.3333,1
3498,2160,2,1406160,651,2,2,5,3,10,1,1,8,1,10,6,0.8444,0,2,2,1,0.8444,2
2558,1464,4,989664,676,1,2,3,1,6,1,3,16,1,0,5,0.7556,0,1,1,0,0.5289,2
2909,1425,1,1254000,880,3,3,6,2,10,3,5,15,1,6,6,0.8444,0,4,2,0,0.8444,2
1932,3437,5,17734920,5160,0,2,5,2,9,2,2,16,0,7,5,0.7556,0,1,2,0,0.7556,2
2636,3052,3,7422464,2432,0,2,4,2,8,1,3,14,0,0,5,0.7556,0,2,1,1,0.5289,2
1899,1110,3,895770,807,0,0,3,2,7,1,1,8,1,0,10,0.1778,0,2,1,1,0.1245,1
2777,1594,2,2760808,1732,0,3,5,2,9,0,1,9,2,9,11,0.0889,0,1,2,0,0.0889,1
4689,2516,2,5525136,2196,0,2,3,4,9,0,2,10,2,7,10,0.1778,0,1,2,0,0.1778,1
1752,2450,4,2244200,916,0,1,3,3,8,1,5,18,2,0,4,0.6667,0,4,2,0,0.6667,2
642,2247,2,4217619,1877,3,2,1,3,6,1,1,8,2,8,1,0.1667,0,5,1,0,0.1167,1
2486,1703,5,1588899,933,0,0,1,1,4,0,2,14,2,6,5,0.7556,0,1,2,0,0.7556,2
1788,2995,2,2533770,846,0,3,5,2,9,1,0,7,0,11,2,0.3333,2,5,3,0,0.4333,2
2071,2415,4,2373945,983,0,2,5,1,8,2,5,18,1,6,2,0.3333,0,3,2,2,0.3333,2
4532,1423,2,647465,455,0,0,5,1,8,2,4,12,2,6,9,0.3444,0,1,2,0,0.3444,2
3953,3317,2,28496347,8591,3,1,4,3,9,3,2,9,1,5,1,0.1667,2,4,3,0,0.2167,2
3419,1694,4,4324782,2553,1,3,4,1,7,2,0,11,1,0,2,0.3333,0,1,1,0,0.2333,1
2351,1465,5,984480,672,1,1,4,1,7,1,2,15,0,10,5,0.7556,0,1,2,0,0.7556,2
1324,3395,3,1262940,372,3,2,6,4,12,1,4,16,3,4,11,0.0889,1,0,2,1,0.0889,2
2162,3363,4,2579421,767,1,1,2,3,7,0,4,17,0,12,7,0.6778,0,4,2,0,0.6778,2
1705,3134,1,6242928,1992,0,3,6,4,12,2,1,7,3,6,1,0.1667,0,0,2,1,0.1667,1
4891,847,4,4076611,4813,2,0,4,4,10,1,3,14,1,9,12,0.0,0,0,2,1,0.0,1
1134,2970,1,2393820,806,1,3,6,2,10,1,0,5,2,4,5,0.7556,1,5,3,0,0.9823,2
1113,2407,2,9921654,4122,2,0,6,4,12,1,4,12,1,7,11,0.0889,0,0,2,0,0.0889,0
1105,1932,2,2758896,1428,1,2,5,1,8,3,3,12,1,12,4,0.6667,0,2,2,1,0.6667,2
4381,1724,5,7092536,4114,3,3,5,4,11,0,4,18,2,6,12,0.0,0,3,2,2,0.0,2
2184,1653,3,14792697,8949,1,3,5,3,10,3,3,15,2,6,2,0.3333,0,3,2,2,0.3333,2
664,645,3,2260080,3504,0,2,5,2,9,0,1,10,2,6,12,0.0,0,0,2,1,0.0,1
2722,2585,1,6405630,2478,2,1,6,1,9,2,4,11,3,2,6,0.8444,1,1,2,1,0.8444,2
2952,501,2,323646,646,2,3,3,1,6,2,3,13,1,4,2,0.3333,1,4,2,0,0.3333,2
4345,2946,3,12004950,4075,1,3,1,3,6,1,2,13,2,10,12,0.0,0,0,2,0,0.0,1
1043,2277,1,8923563,3919,2,1,6,2,10,1,1,5,3,7,6,0.8444,0,2,2,1,0.8444,2
3795,1984,5,7644352,3853,3,3,6,3,11,2,1,15,1,0,12,0.0,0,1,1,0,0.0,1
1042,1000,2,625000,625,2,2,6,3,11,0,0,6,0,7,5,0.7556,0,2,2,1,0.7556,2
2809,3192,2,13728792,4301,0,2,4,1,7,1,0,6,2,12,7,0.6778,0,4,2,0,0.6778,2
4495,2565,2,6338115,2471,0,0,6,4,12,3,5,14,2,10,2,0.3333,0,0,2,0,0.3333,1
2645,3896,5,3919376,1006,3,0,1,2,5,3,3,16,3,0,1,0.1667,0,2,1,1,0.1167,2
2485,2769,4,8030100,2900,2,3,2,3,7,0,1,13,3,3,12,0.0,1,3,2,2,0.0,2
3146,1233,3,3273615,2655,2,2,4,4,10,3,2,12,3,8,4,0.6667,0,0,0,0,0.2667,2
4568,413,4,2139340,5180,3,0,5,1,8,0,2,12,1,4,2,0.3333,1,0,2,1,0.3333,1
4478,1817,1,2839971,1563,3,3,2,4,8,0,1,7,0,13,9,0.3444,0,1,2,0,0.3444,1
1260,3360,3,6400800,1905,1,2,2,4,8,3,0,8,0,6,12,0.0,0,0,2,1,0.0,0
968,938,2,951132,1014,2,0,4,4,10,3,0,4,1,6,1,0.1667,0,1,2,0,0.1667,1
3728,1753,3,13352601,7617,0,3,5,4,11,0,3,15,1,11,10,0.1778,2,1,2,0,0.1778,2
3354,1328,3,402384,303,3,3,2,1,5,0,1,11,1,4,12,0.0,1,4,2,0,0.0,2
3403,2513,2,6154337,2449,1,1,4,1,7,3,5,15,3,10,5,0.7556,0,4,2,0,0.7556,2
3914,1234,4,4816302,3903,2,3,1,2,5,1,1,13,1,2,12,0.0,1,1,2,1,0.0,1
3920,3543,2,8783097,2479,0,0,6,3,11,3,5,14,3,3,6,0.8444,1,3,2,2,0.8444,2
3564,1588,4,736832,464,3,2,5,4,11,1,1,12,2,10,4,0.6667,0,1,2,0,0.6667,2
3937,3750,4,2546250,679,1,0,6,1,9,1,1,10,2,0,8,0.5111,0,1,1,0,0.3578,2
3089,2257,4,17868669,7917,1,0,2,2,6,1,2,12,2,2,11,0.0889,1,0,2,1,0.0889,1
2836,2529,4,3968001,1569,3,1,5,3,10,1,0,9,0,4,9,0.3444,1,3,2,2,0.3444,2
4820,1434,4,8245500,5750,2,0,6,4,12,2,5,18,1,7,4,0.6667,0,0,2,0,0.6667,2
705,3238,4,3114956,962,1,3,5,4,11,3,1,13,1,10,12,0.0,0,4,2,0,0.0,1
4332,1229,5,2697655,2195,2,1,6,1,9,3,2,15,0,8,8,0.5111,0,0,0,0,0.2044,1
3760,625,4,2775625,4441,2,1,1,1,4,3,4,17,1,7,5,0.7556,0,4,3,0,0.9823,2
3527,1560,5,1340040,859,0,0,1,4,7,2,5,18,3,6,3,0.5,0,1,2,0,0.5,2
4570,2466,1,5361084,2174,3,1,4,3,9,2,3,9,3,12,3,0.5,0,2,2,1,0.5,2
3549,2209,5,3150034,1426,1,0,3,3,8,3,0,10,2,2,4,0.6667,1,4,2,0,0.6667,2
826,2176,3,8321024,3824,0,2,2,4,8,3,5,18,0,1,12,0.0,0,1,2,0,0.0,1
717,2268,2,12106584,5338,1,3,6,2,10,0,5,17,1,0,1,0.1667,0,1,1,0,0.1167,1
4751,3426,2,2898396,846,1,3,5,2,9,3,3,13,3,4,12,0.0,1,1,2,0,0.0,1
3089,2322,4,5449734,2347,1,1,2,1,5,3,3,15,3,6,3,0.5,0,0,2,1,0.5,2
3054,3940,4,2557060,649,1,3,5,4,11,0,0,11,3,7,4,0.6667,0,1,2,0,0.6667,2
3605,1094,2,3126652,2858,2,1,6,3,11,2,5,15,3,6,8,0.5111,0,1,2,0,0.5111,2
884,2847,3,4421391,1553,3,3,4,4,10,3,0,9,1,7,7,0.6778,0,2,2,1,0.6778,2
867,2315,1,1155185,499,3,1,5,3,10,2,5,13,3,4,5,0.7556,1,4,2,0,0.7556,2
2660,621,1,2841075,4575,3,0,6,2,10,2,2,6,3,0,6,0.8444,0,4,2,0,0.8444,2
1912,2302,5,1546944,672,1,3,5,1,8,1,5,18,3,0,1,0.1667,0,0,1,0,0.1167,2
4342,787,2,1910049,2427,3,3,4,1,7,2,2,11,3,6,8,0.5111,0,2,2,2,0.5111,2
1796,871,4,2007655,2305,3,0,6,4,12,3,5,18,3,6,9,0.3444,0,1,2,0,0.3444,2
1211,3296,3,5023104,1524,0,3,6,2,10,2,4,17,1,0,10,0.1778,0,1,1,0,0.1245,1
4869,2398,2,16670896,6952,3,0,6,3,11,2,3,10,0,6,1,0.1667,0,1,2,0,0.1667,0
3233,3094,2,18217472,5888,1,0,6,1,9,2,4,12,3,4,10,0.1778,1,4,2,0,0.1778,1
1211,3406,4,20514338,6023,2,3,3,1,6,1,3,17,3,6,4,0.6667,0,0,2,1,0.6667,2
2179,721,4,1179556,1636,3,3,6,1,9,0,4,18,1,7,2,0.3333,0,0,2,0,0.3333,1
2489,2314,4,16834350,7275,0,3,5,2,9,3,4,18,1,2,8,0.5111,1,4,2,0,0.5111,2
4440,3711,3,6423741,1731,3,3,5,1,8,1,1,11,0,6,2,0.3333,0,1,2,0,0.3333,1
2971,2326,3,1456076,626,3,1,6,3,11,2,4,15,0,13,8,0.5111,0,0,2,0,0.5111,2
3023,2321,1,8610910,3710,0,0,5,4,11,3,3,8,3,6,2,0.3333,0,0,2,1,0.3333,1
4345,2386,4,5428150,2275,0,1,5,1,8,1,0,9,3,7,5,0.7556,0,2,2,1,0.7556,2
3622,3354,4,28592850,8525,1,1,2,4,8,2,1,11,3,4,11,0.0889,1,4,2,0,0.0889,2
4501,1122,4,4672008,4164,2,1,2,1,5,3,5,18,1,9,9,0.3444,0,2,2,1,0.3444,2
2716,3856,5,6262144,1624,2,0,4,1,7,0,0,10,3,7,11,0.0889,0,1,2,0,0.0889,1
4947,2599,3,6671633,2567,1,3,3,1,6,2,3,15,3,3,4,0.6667,1,3,2,2,0.6667,2
4849,1414,5,6695290,4735,0,3,3,2,7,2,1,15,3,11,2,0.3333,2,4,3,0,0.4333,2
3111,1121,1,1798084,1604,3,1,1,3,6,0,1,5,1,0,3,0.5,0,4,2,0,0.5,1
1849,3383,5,9526528,2816,1,2,4,2,8,3,3,18,1,0,2,0.3333,0,1,1,0,0.2333,1
2943,2851,2,7033417,2467,2,2,1,4,7,0,5,16,3,8,1,0.1667,0,1,1,0,0.1167,1
1647,1487,4,1243132,836,3,1,3,2,7,2,3,15,0,0,3,0.5,0,1,1,0,0.35,2
