plot_size_sqft,building_size_sqft,num_floors,planned_duration_months,plot_shape_code,topography_code,design_complexity_score,customization_level,site_difficulty_score,kerala_district_code,construction_start_month,monsoon_exposure_score,district_risk_tier,terrain_code,rainfall_code,flood_risk_code,effective_monsoon_score,time_delay_risk
2600,2846,1,4,2,0,10,4,3,0,10,0.1778,0,1,1,0,0.1245,1
3452,2268,2,10,2,3,7,0,8,1,3,0.5,0,2,2,1,0.5,2
3901,3114,1,30,1,2,6,1,7,8,5,0.7556,0,4,1,0,0.5289,2
4699,1984,5,10,1,1,15,2,2,6,10,0.1778,0,3,2,2,0.1778,2
1375,801,5,20,2,3,17,2,7,7,9,0.3444,0,1,2,0,0.3444,2
2006,1971,5,24,2,1,17,3,2,10,7,0.6778,0,0,2,0,0.6778,2
2558,1375,3,10,1,0,10,2,3,10,9,0.3444,0,0,2,0,0.3444,1
3476,2704,3,14,1,0,16,5,0,7,6,0.8444,0,0,2,0,0.8444,2
3403,1617,1,7,1,3,7,1,7,13,5,0.7556,0,1,2,0,0.7556,2
4540,1597,5,18,2,0,12,1,0,7,12,0.0,0,1,2,0,0.0,1
4357,2608,5,14,2,1,11,0,4,13,7,0.6778,0,4,2,0,0.6778,2
2277,1627,4,18,0,2,12,1,5,7,10,0.1778,0,2,2,1,0.1778,1
4957,3358,5,30,0,1,11,0,5,12,6,0.8444,0,1,2,0,0.8444,2
2678,3403,4,13,2,3,15,2,7,3,6,0.8444,1,0,2,1,0.8444,2
3475,1304,2,23,0,0,6,1,3,1,3,0.5,0,2,2,1,0.5,2
4054,1447,1,21,2,1,3,0,5,13,11,0.0889,0,2,2,1,0.0889,1
4814,3079,3,7,2,1,9,1,2,10,12,0.0,0,1,2,0,0.0,1
4847,2354,4,6,1,3,18,5,8,8,6,0.8444,0,0,0,0,0.3378,2
4074,2262,1,5,3,2,12,4,4,6,2,0.3333,0,0,2,1,0.3333,2
1289,3098,5,11,0,3,18,5,6,12,10,0.1778,0,1,2,0,0.1778,2
2226,1865,4,18,3,2,16,3,4,6,4,0.6667,0,0,2,1,0.6667,2
2660,2348,3,10,2,0,8,1,0,10,12,0.0,0,2,2,1,0.0,1
2751,554,1,32,2,2,14,5,4,12,3,0.5,0,0,2,0,0.5,1
1189,3110,2,24,2,2,12,3,5,0,4,0.6667,0,1,1,0,0.4667,2
1762,1952,2,18,1,2,16,5,4,6,11,0.0889,0,0,2,1,0.0889,0
2648,2191,2,6,1,3,7,0,9,0,4,0.6667,0,1,1,0,0.4667,2
2891,1492,2,23,2,0,4,0,2,6,7,0.6778,0,1,2,0,0.6778,1
3358,3209,4,8,0,1,13,2,3,1,2,0.3333,0,1,2,0,0.3333,2
3815,642,1,17,3,0,8,3,1,11,8,0.5111,2,4,3,0,0.6644,2
669,1990,5,11,1,2,18,5,4,1,3,0.5,0,2,2,1,0.5,2
4250,681,3,34,3,1,15,4,4,6,3,0.5,0,4,2,0,0.5,2
4665,1481,4,15,1,3,15,2,6,7,7,0.6778,0,1,2,0,0.6778,2
4115,3608,4,20,2,2,18,4,4,1,12,0.0,0,3,2,2,0.0,2
4608,3086,2,25,3,3,15,4,8,5,11,0.0889,2,5,3,0,0.1156,2
3047,940,3,25,0,3,18,5,8,12,11,0.0889,0,0,2,0,0.0889,1
3599,3082,1,28,3,2,14,5,6,10,2,0.3333,0,2,2,1,0.3333,1
4267,2310,3,28,0,1,11,2,4,13,12,0.0,0,2,2,1,0.0,1
2544,1955,4,15,2,1,18,5,3,12,8,0.5111,0,4,2,0,0.5111,2
3395,566,1,31,3,3,13,4,6,6,2,0.3333,0,0,2,1,0.3333,1
1767,799,5,15,3,3,18,5,8,9,1,0.1667,0,2,2,1,0.1667,1
4582,417,4,18,0,3,17,3,6,13,1,0.1667,0,2,2,1,0.1667,1
908,2593,4,22,3,0,12,2,0,2,5,0.7556,1,5,3,0,0.9823,2
1393,2624,4,12,1,0,14,3,0,5,3,0.5,2,5,3,0,0.65,2
3336,447,5,28,1,1,18,5,4,0,3,0.5,0,2,1,1,0.35,2
3419,3130,5,11,0,1,11,0,5,4,5,0.7556,1,0,2,1,0.7556,2
3101,3598,2,10,2,1,9,2,2,9,5,0.7556,0,1,2,0,0.7556,2
3268,1919,2,27,3,3,15,4,9,12,9,0.3444,0,4,2,0,0.3444,2
4540,2685,1,23,3,1,5,1,2,5,1,0.1667,2,5,3,0,0.2167,2
4840,605,2,17,1,2,10,2,5,1,5,0.7556,0,1,2,0,0.7556,2
2956,1114,5,18,0,0,12,1,3,0,2,0.3333,0,1,1,0,0.2333,1
1047,2644,2,8,2,2,12,3,4,11,7,0.6778,2,5,3,0,0.8811,2
1774,3511,3,17,0,0,8,1,3,8,10,0.1778,0,0,0,0,0.0711,1
2348,2102,5,4,0,0,14,2,0,4,9,0.3444,1,3,2,2,0.3444,2
3001,1040,1,28,1,0,12,5,1,6,10,0.1778,0,0,2,1,0.1778,0
2896,1205,2,16,0,1,9,2,2,0,4,0.6667,0,2,1,1,0.4667,2
2871,1926,4,13,2,0,12,2,0,1,1,0.1667,0,1,2,0,0.1667,1
3427,2940,2,18,1,0,14,5,0,0,12,0.0,0,0,1,0,0.0,0
3485,3717,5,10,1,0,18,4,2,0,5,0.7556,0,2,1,1,0.5289,2
3901,2593,5,18,2,1,18,4,2,6,11,0.0889,0,1,2,0,0.0889,1
4917,2498,1,15,1,1,3,0,2,6,2,0.3333,0,0,2,1,0.3333,1
3625,1588,4,13,2,0,10,1,0,8,10,0.1778,0,4,1,0,0.1245,1
2547,1005,1,29,0,2,6,1,6,5,2,0.3333,2,5,3,0,0.4333,2
1329,2394,4,17,3,2,14,2,6,7,4,0.6667,0,0,2,0,0.6667,2
1540,3763,1,13,3,3,5,0,7,4,5,0.7556,1,4,2,0,0.7556,2
1309,2206,5,25,0,0,18,4,3,8,5,0.7556,0,4,1,0,0.5289,2
4633,3850,4,24,2,1,11,1,5,8,1,0.1667,0,0,0,0,0.0667,1
1658,2474,5,18,2,2,18,3,7,9,10,0.1778,0,2,2,1,0.1778,2
4692,2975,5,17,1,3,18,5,9,5,11,0.0889,2,4,3,0,0.1156,2
1817,2173,1,13,2,3,15,5,7,7,12,0.0,0,4,3,0,0.0,1
1360,3550,4,31,0,2,10,0,7,10,11,0.0889,0,0,2,0,0.0889,1
1720,2925,4,12,0,0,8,0,1,0,4,0.6667,0,0,1,0,0.4667,2
2656,3452,3,12,0,1,13,3,5,2,9,0.3444,1,4,2,0,0.3444,2
785,3563,1,23,2,1,5,1,4,4,9,0.3444,1,1,2,0,0.3444,2
1312,430,2,10,3,1,15,5,4,6,3,0.5,0,2,2,2,0.5,2
1484,929,2,18,3,1,7,1,4,2,2,0.3333,1,1,2,1,0.3333,2
1654,2288,1,4,3,1,3,0,3,7,11,0.0889,0,2,2,1,0.0889,1
2301,2567,2,18,3,1,11,3,4,6,2,0.3333,0,1,2,0,0.3333,1
3937,2529,2,19,1,3,9,1,7,6,2,0.3333,0,3,2,2,0.3333,2
2479,2734,5,12,0,1,13,1,4,12,4,0.6667,0,2,2,1,0.6667,2
4715,420,5,17,0,2,18,5,4,9,3,0.5,0,4,2,0,0.5,2
2371,2900,3,28,0,2,10,1,7,2,3,0.5,1,5,3,0,0.65,2
3773,665,3,15,0,1,13,3,3,1,11,0.0889,0,1,2,0,0.0889,1
1306,3845,1,29,2,0,10,4,2,10,9,0.3444,0,0,2,0,0.3444,1
2072,3584,4,25,2,1,9,0,4,6,5,0.7556,0,1,2,0,0.7556,2
3406,856,3,12,1,0,12,3,0,1,9,0.3444,0,4,2,0,0.3444,2
2050,460,5,15,3,3,15,1,7,9,4,0.6667,0,4,2,0,0.6667,2
2253,3839,5,19,2,2,12,0,5,9,2,0.3333,0,0,2,1,0.3333,2
3441,3246,5,36,1,0,12,1,0,2,12,0.0,1,1,2,1,0.0,1
1611,1908,5,17,2,0,16,3,3,4,1,0.1667,1,4,2,0,0.1667,2
1499,1662,3,9,1,2,18,5,7,12,2,0.3333,0,0,2,0,0.3333,2
1809,1087,2,32,1,3,7,0,9,10,5,0.7556,0,4,2,0,0.7556,2
4609,2305,1,5,1,2,4,0,4,3,9,0.3444,1,0,2,1,0.3444,2
2466,455,4,7,1,2,10,0,7,0,3,0.5,0,1,1,0,0.35,2
794,2058,1,29,0,1,5,1,5,7,3,0.5,0,4,3,0,0.65,2
700,1756,2,36,3,3,9,1,7,6,7,0.6778,0,4,2,0,0.6778,2
3450,1832,5,6,3,0,12,1,1,1,10,0.1778,0,4,2,0,0.1778,2
2764,2686,2,14,0,3,9,1,9,9,5,0.7556,0,2,2,1,0.7556,2
2163,411,3,36,1,3,13,2,6,9,9,0.3444,0,1,2,0,0.3444,2
3012,1346,5,18,3,3,18,5,9,10,2,0.3333,0,4,2,0,0.3333,2
3849,1570,1,12,2,3,9,2,7,12,9,0.3444,0,1,2,0,0.3444,1
4981,3319,1,28,2,1,13,5,3,5,2,0.3333,2,4,3,0,0.4333,2
962,1688,5,34,0,3,13,0,9,6,3,0.5,0,2,2,2,0.5,2
3249,2786,1,18,2,0,2,0,0,11,5,0.7556,2,4,3,0,0.9823,2
1279,899,2,3,2,1,15,5,3,0,3,0.5,0,1,1,0,0.35,2
3885,2554,5,28,0,3,18,3,6,6,11,0.0889,0,1,2,0,0.0889,1
2967,2586,1,14,3,0,12,5,1,0,2,0.3333,0,1,1,0,0.2333,1
4642,3524,3,34,1,2,8,0,7,2,3,0.5,1,4,2,0,0.5,2
2093,474,1,14,2,3,5,0,7,6,5,0.7556,0,0,2,1,0.7556,2
3465,3232,3,34,2,1,15,4,4,10,6,0.8444,0,2,2,1,0.8444,2
4602,3690,2,15,3,3,11,2,8,3,8,0.5111,1,3,2,2,0.5111,2
4971,1259,5,7,1,3,17,2,9,1,4,0.6667,0,4,2,0,0.6667,2
2027,520,1,10,1,2,10,3,5,3,5,0.7556,1,2,2,2,0.7556,2
4562,748,3,15,0,2,18,5,6,7,12,0.0,0,4,3,0,0.0,1
2659,2997,5,34,0,2,18,3,7,0,11,0.0889,0,4,2,0,0.0889,1
2858,3111,1,10,2,2,12,4,4,0,1,0.1667,0,1,1,0,0.1167,1
3789,532,3,25,0,1,17,5,2,13,8,0.5111,0,2,2,1,0.5111,2
735,615,5,6,3,2,18,5,6,0,4,0.6667,0,1,1,0,0.4667,2
2662,1928,5,17,3,0,18,5,2,0,8,0.5111,0,1,1,0,0.3578,2
4822,1548,5,6,1,2,18,3,4,0,1,0.1667,0,4,2,0,0.1667,2
4300,2628,4,25,3,2,10,0,5,12,9,0.3444,0,4,2,0,0.3444,2
2293,1227,1,20,0,1,13,5,3,8,7,0.6778,0,1,1,0,0.4745,1
4710,3899,1,15,0,2,14,5,6,9,8,0.5111,0,4,2,0,0.5111,2
4091,3265,1,28,3,3,13,4,6,2,3,0.5,1,1,2,1,0.5,2
3910,2722,2,13,0,2,14,4,4,4,8,0.5111,1,4,2,0,0.5111,2
1223,3130,5,13,3,2,18,4,4,9,8,0.5111,0,1,2,0,0.5111,2
944,1075,2,32,2,2,8,1,4,12,4,0.6667,0,1,2,0,0.6667,2
1589,1839,3,12,2,1,17,5,3,0,5,0.7556,0,2,1,1,0.5289,2
4747,1602,1,18,1,2,10,3,6,1,2,0.3333,0,3,2,2,0.3333,2
3466,1137,5,36,0,1,17,3,5,8,2,0.3333,0,4,1,0,0.2333,1
4998,3597,5,17,1,0,18,4,1,8,2,0.3333,0,4,1,0,0.2333,2
1517,604,1,35,2,0,6,2,2,9,1,0.1667,0,2,2,1,0.1667,1
2443,3076,2,17,1,2,10,2,7,7,9,0.3444,0,4,3,0,0.4477,2
632,476,3,18,0,1,15,4,2,8,8,0.5111,0,4,1,0,0.3578,2
1035,3488,2,18,3,3,7,0,6,1,2,0.3333,0,1,2,0,0.3333,1
4697,3163,5,24,3,3,13,0,9,10,1,0.1667,0,2,2,1,0.1667,2
1200,1631,5,16,1,2,18,4,7,0,3,0.5,0,1,1,0,0.35,2
3443,3558,4,18,1,2,18,5,5,9,11,0.0889,0,4,2,0,0.0889,2
3497,3765,1,17,3,0,10,4,3,7,12,0.0,0,0,2,0,0.0,0
2095,3505,2,8,0,0,8,2,0,1,11,0.0889,0,1,2,0,0.0889,1
1386,3770,3,17,1,0,8,1,2,10,4,0.6667,0,2,2,1,0.6667,2
3774,2400,4,22,0,0,18,5,0,9,5,0.7556,0,2,2,1,0.7556,2
4355,2406,2,21,0,0,12,4,3,3,3,0.5,1,3,2,2,0.5,2
1345,1935,5,13,0,2,18,5,4,0,3,0.5,0,2,1,1,0.35,2
3581,1010,4,17,0,1,13,2,3,2,9,0.3444,1,4,2,0,0.3444,2
1216,3697,1,19,0,1,11,4,2,6,2,0.3333,0,4,2,0,0.3333,1
2986,1604,4,12,2,3,18,5,7,0,4,0.6667,0,2,1,1,0.4667,2
4951,2021,4,21,2,2,12,1,7,7,5,0.7556,0,0,2,0,0.7556,2
2344,2029,3,8,0,2,10,1,6,0,5,0.7556,0,1,1,0,0.5289,2
4533,1203,3,10,3,2,8,0,6,7,7,0.6778,0,0,2,0,0.6778,2
1672,578,2,28,3,0,6,1,0,10,4,0.6667,0,4,2,0,0.6667,2
4215,1017,5,25,0,3,17,2,7,1,10,0.1778,0,1,2,0,0.1778,1
3386,3469,1,12,1,2,10,3,7,10,10,0.1778,0,0,2,0,0.1778,1
2110,3669,3,12,0,0,14,4,1,5,10,0.1778,2,5,3,0,0.2311,2
1482,2834,4,14,2,0,8,0,1,0,9,0.3444,0,1,1,0,0.2411,2
1662,945,3,23,2,1,15,4,2,7,7,0.6778,0,1,2,0,0.6778,2
1198,2032,4,18,1,0,18,5,1,6,5,0.7556,0,2,2,2,0.7556,2
3172,2983,2,31,1,3,9,1,8,2,5,0.7556,1,1,2,1,0.7556,2
2017,3739,5,6,3,0,12,1,2,9,11,0.0889,0,0,2,1,0.0889,2
1023,2850,4,12,2,1,11,1,3,2,12,0.0,1,5,3,0,0.0,2
725,1354,2,27,3,3,11,2,7,1,12,0.0,0,4,2,0,0.0,1
1392,2778,1,17,0,0,8,3,2,4,12,0.0,1,3,2,2,0.0,1
3704,1931,5,36,2,0,14,2,1,4,4,0.6667,1,5,3,0,0.8667,2
2692,1726,2,26,0,3,15,4,7,8,12,0.0,0,4,1,0,0.0,1
899,2824,3,22,2,0,10,2,0,0,4,0.6667,0,2,1,1,0.4667,2
979,3392,5,22,3,0,12,1,2,1,12,0.0,0,3,2,2,0.0,2
2284,618,2,15,0,1,13,4,2,2,6,0.8444,1,1,2,1,0.8444,2
4785,3785,2,22,1,0,6,1,1,4,3,0.5,1,5,3,0,0.65,2
4335,711,1,16,1,2,4,0,5,3,3,0.5,1,2,2,2,0.5,2
1259,3299,5,25,3,1,11,0,4,10,11,0.0889,0,0,2,0,0.0889,1
3015,3542,2,16,3,1,15,5,4,10,5,0.7556,0,2,2,1,0.7556,2
2221,2309,5,28,3,1,18,5,3,6,9,0.3444,0,0,2,1,0.3444,1
2870,3202,2,9,3,1,7,1,4,10,7,0.6778,0,4,2,0,0.6778,2
1557,2749,5,16,3,0,16,3,2,6,10,0.1778,0,3,2,2,0.1778,2
4133,1073,1,27,3,2,8,2,5,6,4,0.6667,0,1,2,0,0.6667,1
2709,2454,5,12,1,3,17,2,7,2,6,0.8444,1,1,2,1,0.8444,2
4557,2042,1,27,2,1,9,3,2,6,7,0.6778,0,1,2,0,0.6778,1
3998,3423,2,10,3,2,10,2,7,6,8,0.5111,0,1,2,0,0.5111,2
3164,2521,2,18,0,3,7,0,8,6,6,0.8444,0,0,2,1,0.8444,2
1190,3216,1,17,0,3,5,0,8,5,6,0.8444,2,5,3,0,1.0,2
3360,3148,1,4,2,0,8,3,0,10,11,0.0889,0,1,2,0,0.0889,1
1589,1135,1,24,0,1,7,2,4,0,6,0.8444,0,1,1,0,0.5911,2
1503,1641,2,10,1,1,15,5,4,4,7,0.6778,1,5,3,0,0.8811,2
4801,2171,2,25,3,2,16,5,5,6,5,0.7556,0,2,2,2,0.7556,2
2275,3208,1,14,0,2,12,4,4,6,5,0.7556,0,3,2,2,0.7556,2
3064,405,4,10,0,2,12,1,5,11,2,0.3333,2,5,3,0,0.4333,2
1584,3944,5,10,0,2,18,4,6,0,5,0.7556,0,2,1,1,0.5289,2
3174,1540,4,28,1,2,14,2,4,8,8,0.5111,0,1,1,0,0.3578,2
4335,3942,1,23,0,0,6,2,0,3,10,0.1778,1,0,2,1,0.1778,1
3639,987,3,15,3,1,7,0,3,10,6,0.8444,0,0,2,0,0.8444,2
650,2100,5,11,0,3,18,3,7,0,2,0.3333,0,4,2,0,0.3333,2
2218,1927,3,12,0,1,7,0,3,1,11,0.0889,0,3,2,2,0.0889,1
2048,533,3,20,3,3,17,4,8,7,3,0.5,0,1,2,0,0.5,2
1313,2640,5,14,2,2,14,1,5,2,3,0.5,1,5,3,0,0.65,2
4996,1027,4,14,0,1,13,2,4,2,5,0.7556,1,4,2,0,0.7556,2
1219,3622,4,18,2,3,15,2,7,4,5,0.7556,1,3,2,2,0.7556,2
3040,500,5,15,2,0,14,2,0,6,3,0.5,0,0,2,1,0.5,2
3879,1237,5,3,2,3,13,0,8,8,5,0.7556,0,0,0,0,0.3022,2
4128,2903,5,12,0,2,12,0,6,8,6,0.8444,0,4,1,0,0.5911,2
2525,3245,5,12,3,2,12,0,4,12,10,0.1778,0,2,2,1,0.1778,2
3868,3131,2,27,2,3,17,5,9,5,2,0.3333,2,5,3,0,0.4333,2
2624,1868,5,18,1,3,18,4,8,7,8,0.5111,0,4,3,0,0.6644,2
3692,1514,1,5,3,3,15,5,9,9,4,0.6667,0,0,2,1,0.6667,2
2657,2477,2,36,2,1,13,4,4,12,9,0.3444,0,0,2,0,0.3444,1
4774,426,3,6,2,2,14,3,6,6,1,0.1667,0,1,2,0,0.1667,1
2441,2073,2,28,3,3,15,4,6,0,12,0.0,0,2,1,1,0.0,1
3552,896,4,15,2,1,9,0,4,8,4,0.6667,0,1,1,0,0.4667,2
1968,2731,1,28,3,3,11,3,9,4,1,0.1667,1,4,2,0,0.1667,1
2724,1773,3,33,2,3,13,2,9,2,10,0.1778,1,4,2,0,0.1778,2
990,2493,3,16,3,1,7,0,5,4,5,0.7556,1,3,2,2,0.7556,2
4399,1285,2,11,2,2,16,5,4,7,4,0.6667,0,4,3,0,0.8667,2
3886,2808,3,18,3,1,9,1,4,7,7,0.6778,0,0,2,0,0.6778,2
2423,505,2,24,3,0,8,2,0,3,2,0.3333,1,3,2,2,0.3333,2
4526,2848,3,10,0,1,9,1,3,8,8,0.5111,0,5,1,0,0.3578,2
4866,3254,2,11,3,2,8,1,4,0,11,0.0889,0,0,1,0,0.0622,1
1187,2985,3,32,0,2,16,4,7,9,3,0.5,0,4,2,0,0.5,2
4409,2588,4,16,0,2,10,0,5,10,4,0.6667,0,1,2,0,0.6667,2
3511,1228,4,19,1,0,12,2,3,9,10,0.1778,0,1,2,0,0.1778,1
4270,1618,5,6,1,0,16,3,3,6,2,0.3333,0,3,2,2,0.3333,2
4095,2177,4,10,3,2,18,4,5,7,5,0.7556,0,0,2,0,0.7556,2
2675,1224,3,15,0,3,15,3,6,4,3,0.5,1,3,2,2,0.5,2
1023,3058,5,36,3,2,14,1,7,3,11,0.0889,1,3,2,2,0.0889,2
1254,1772,4,11,0,3,15,2,9,3,5,0.7556,1,2,2,2,0.7556,2
4424,1539,5,16,3,2,18,3,7,7,11,0.0889,0,1,2,0,0.0889,1
1623,1557,5,34,0,1,18,4,4,6,5,0.7556,0,1,2,0,0.7556,2
4248,3824,4,17,0,2,10,0,6,12,12,0.0,0,2,2,1,0.0,1
2916,914,5,18,2,3,18,5,9,0,4,0.6667,0,0,1,0,0.4667,2
3792,2503,2,35,2,2,12,3,7,11,2,0.3333,2,5,3,0,0.4333,2
4886,3290,1,21,0,2,14,5,6,9,4,0.6667,0,0,2,1,0.6667,2
3410,1470,5,29,1,0,18,4,2,8,2,0.3333,0,0,0,0,0.1333,1
3739,684,3,25,2,1,7,0,4,5,7,0.6778,2,5,3,0,0.8811,2
745,1715,4,20,1,3,18,4,7,4,8,0.5111,1,4,2,0,0.5111,2
2844,789,2,14,0,3,9,1,8,1,1,0.1667,0,2,2,1,0.1667,1
2589,3793,2,17,1,3,17,5,8,10,8,0.5111,0,4,2,0,0.5111,2
796,1690,3,16,0,3,18,5,8,0,5,0.7556,0,4,2,0,0.7556,2
3586,3452,4,10,1,1,18,5,5,7,11,0.0889,0,1,2,0,0.0889,2
4791,3261,2,21,3,1,13,4,2,0,4,0.6667,0,2,1,1,0.4667,2
4661,2283,5,14,3,0,18,5,1,7,1,0.1667,0,0,2,0,0.1667,1
2145,1373,4,11,0,2,14,2,5,3,12,0.0,1,0,2,1,0.0,2
3305,534,5,30,0,3,18,5,9,7,3,0.5,0,2,2,1,0.5,2
1187,3751,3,28,2,3,13,2,7,6,11,0.0889,0,2,2,2,0.0889,1
4221,1314,3,10,0,3,13,2,8,4,9,0.3444,1,3,2,2,0.3444,2
2616,3161,4,33,1,2,18,4,6,7,4,0.6667,0,1,2,0,0.6667,2
998,3489,1,18,1,1,9,3,2,10,10,0.1778,0,0,2,0,0.1778,0
2789,1330,3,18,1,2,10,1,4,6,10,0.1778,0,4,2,0,0.1778,1
3142,723,1,25,2,2,8,2,7,9,11,0.0889,0,0,2,1,0.0889,1
2463,2359,5,20,0,2,16,2,6,0,1,0.1667,0,2,1,1,0.1167,1
3244,809,1,29,0,1,13,5,5,5,4,0.6667,2,4,3,0,0.8667,2
3829,3624,1,16,2,1,13,5,2,7,12,0.0,0,4,3,0,0.0,1
4277,1721,3,14,0,1,7,0,2,4,2,0.3333,1,4,2,0,0.3333,2
1296,572,4,16,3,1,9,0,3,3,2,0.3333,1,2,2,2,0.3333,2
4808,1178,2,10,3,3,9,1,8,4,1,0.1667,1,1,2,0,0.1667,1
2683,2854,3,10,2,2,12,2,7,12,8,0.5111,0,2,2,1,0.5111,2
3965,1575,1,18,2,1,3,0,5,9,1,0.1667,0,4,2,0,0.1667,1
3636,1055,1,20,2,1,13,5,4,1,3,0.5,0,1,2,0,0.5,2
3797,2986,2,15,3,3,15,4,6,7,7,0.6778,0,1,2,0,0.6778,2
1397,3209,4,35,0,1,9,0,5,6,5,0.7556,0,2,2,2,0.7556,2
3603,2113,4,16,0,1,15,3,3,3,5,0.7556,1,1,2,1,0.7556,2
618,2783,3,35,0,3,17,4,6,0,3,0.5,0,2,1,1,0.35,2
2903,944,3,28,2,1,17,5,3,13,2,0.3333,0,4,2,0,0.3333,2
3962,638,1,9,0,1,11,4,5,3,1,0.1667,1,3,2,2,0.1667,2
2699,1794,3,11,0,3,15,3,9,6,12,0.0,0,0,2,1,0.0,1
1565,2302,5,22,2,2,18,3,7,0,9,0.3444,0,0,1,0,0.2411,1
834,1720,3,28,3,3,17,4,6,5,9,0.3444,2,5,3,0,0.4477,2
3071,848,3,22,0,2,18,5,4,7,7,0.6778,0,2,2,1,0.6778,2
2280,2520,5,35,3,2,18,5,7,9,2,0.3333,0,0,2,1,0.3333,2
2882,2025,3,17,1,2,16,4,7,12,11,0.0889,0,2,2,1,0.0889,1
3566,411,1,36,3,1,7,2,4,7,4,0.6667,0,0,2,0,0.6667,2
2246,1036,4,14,0,3,17,3,8,0,1,0.1667,0,1,1,0,0.1167,1
2133,3287,2,16,1,3,7,0,9,8,1,0.1667,0,0,0,0,0.0667,0
2625,741,2,10,3,0,12,4,3,12,2,0.3333,0,2,2,1,0.3333,1
2105,2441,2,20,1,1,7,1,3,0,10,0.1778,0,2,1,1,0.1245,1
4114,1741,5,12,0,2,14,1,5,7,12,0.0,0,1,2,0,0.0,1
1583,2681,1,28,0,0,12,5,0,0,7,0.6778,0,0,1,0,0.4745,1
3817,2019,3,3,0,3,18,5,7,5,10,0.1778,2,4,3,0,0.2311,2
2406,2330,1,36,3,2,12,4,7,0,4,0.6667,0,0,1,0,0.4667,2
3593,2816,5,28,0,0,16,3,0,11,8,0.5111,2,1,2,0,0.5111,2
1903,2412,4,15,2,0,12,2,1,8,3,0.5,0,0,0,0,0.2,2
4121,1379,5,3,0,1,17,3,4,2,5,0.7556,1,5,3,0,0.9823,2
2102,650,2,30,2,0,6,1,2,1,1,0.1667,0,2,2,1,0.1667,1
2195,2914,4,23,1,3,18,4,8,6,11,0.0889,0,4,2,0,0.0889,1
4469,2548,4,13,1,3,18,5,6,6,12,0.0,0,1,2,0,0.0,1
1570,986,3,20,0,1,15,4,4,5,6,0.8444,2,4,3,0,1.0,2
1723,817,4,18,2,1,13,2,5,2,7,0.6778,1,1,2,1,0.6778,2
820,3914,2,21,1,1,15,5,4,10,8,0.5111,0,4,2,0,0.5111,2
3016,2506,4,25,2,3,15,2,6,1,5,0.7556,0,1,2,0,0.7556,2
900,1926,4,35,2,3,15,2,9,8,4,0.6667,0,4,1,0,0.4667,2
3888,698,4,24,3,3,15,2,8,2,11,0.0889,1,0,2,1,0.0889,2
4413,2222,2,15,2,3,9,1,9,0,12,0.0,0,1,1,0,0.0,1
2788,907,4,32,0,1,18,5,2,7,11,0.0889,0,0,2,0,0.0889,1
1662,3618,1,18,0,3,9,2,6,7,5,0.7556,0,2,2,1,0.7556,2
1149,1480,1,15,1,2,14,5,7,12,4,0.6667,0,0,2,0,0.6667,2
3704,831,1,10,0,2,8,2,6,0,2,0.3333,0,0,1,0,0.2333,1
3769,612,1,12,1,2,10,3,7,7,1,0.1667,0,0,2,0,0.1667,1
3423,952,4,16,1,2,10,0,6,4,7,0.6778,1,1,2,0,0.6778,2
3926,1349,2,4,1,0,12,4,1,9,3,0.5,0,0,2,1,0.5,2
1043,745,4,12,0,0,10,1,3,6,6,0.8444,0,3,2,2,0.8444,2
1194,1738,2,16,3,2,8,1,4,8,2,0.3333,0,4,1,0,0.2333,1
3066,830,2,25,2,0,6,1,3,6,6,0.8444,0,4,2,0,0.8444,2
4878,841,2,34,2,0,12,4,1,10,1,0.1667,0,1,2,0,0.1667,1
2976,2444,2,23,2,3,9,1,8,7,11,0.0889,0,4,3,0,0.1156,1
4340,3118,1,10,0,2,8,2,6,4,6,0.8444,1,4,2,0,0.8444,2
1683,995,3,16,1,2,8,0,6,9,12,0.0,0,4,2,0,0.0,1
3594,2770,5,10,1,1,18,4,2,0,10,0.1778,0,2,1,1,0.1245,2
841,2492,4,19,0,1,18,5,2,4,11,0.0889,1,3,2,2,0.0889,2
3672,2865,3,13,2,0,8,1,1,3,5,0.7556,1,3,2,2,0.7556,2
4616,3159,1,18,0,2,8,2,4,10,3,0.5,0,0,2,0,0.5,1
681,1072,5,21,1,2,18,4,4,8,8,0.5111,0,1,1,0,0.3578,2
1688,1495,4,11,0,1,15,3,4,0,8,0.5111,0,1,1,0,0.3578,2
1662,887,4,16,0,3,11,0,8,9,3,0.5,0,0,2,1,0.5,2
4263,3115,3,28,3,2,16,4,4,11,11,0.0889,2,1,2,0,0.0889,2
1841,1115,1,26,0,3,11,3,6,2,1,0.1667,1,5,3,0,0.2167,1
4742,3685,2,15,0,1,9,2,4,11,4,0.6667,2,5,3,0,0.8667,2
3308,1660,1,4,2,0,6,2,1,10,12,0.0,0,1,2,0,0.0,1
3195,3787,4,29,0,1,11,1,4,1,12,0.0,0,1,2,0,0.0,1
912,3636,3,21,3,1,7,0,3,8,2,0.3333,0,0,0,0,0.1333,1
3434,2178,2,18,1,1,5,0,3,5,3,0.5,2,4,3,0,0.65,2
1353,1667,4,7,2,3,17,3,8,6,10,0.1778,0,1,2,0,0.1778,2
4986,3497,2,11,2,0,8,2,1,5,3,0.5,2,5,3,0,0.65,2
4242,3717,2,13,3,3,17,5,9,10,1,0.1667,0,0,2,0,0.1667,1
